No,DateTime,Device Name,Location,Energy Consumption (kWh)
13548,"11, 23/10/25",GG_L5_WB_AHU,WB-AHU,18089.15
13558,"11, 23/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55201.19
13563,"11, 23/10/25",GG_L6_WB_AHU,WB-AHU,19285.04
14933,"11, 24/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17737.73
14928,"11, 24/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25598.35
14943,"11, 24/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55482.64
14938,"11, 24/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34829.81
14903,"11, 24/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34080.82
14902,"11, 24/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17256.08
14930,"11, 24/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318519.44
14942,"11, 24/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122173.71
14941,"11, 24/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,272378.05
14940,"11, 24/10/25",GG_L2_R Panel-SDP PP,R Panel,116185.25
14937,"11, 24/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39911.9
14946,"11, 24/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75779.77
14908,"11, 24/10/25",GG_L3_WB_AHU,WB-AHU,19720.23
14907,"11, 24/10/25",GG_L3_WT_AHU,WT-AHU,20307.54
14909,"11, 24/10/25",GG_L4_WB_AHU,WB-AHU,28728.84
14906,"11, 24/10/25",GG_L4_WT_AHU,WT-AHU,22266.34
14905,"11, 24/10/25",GG_L5_WB_AHU,WB-AHU,18152.85
14915,"11, 24/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55359.31
14920,"11, 24/10/25",GG_L6_WB_AHU,WB-AHU,19354.57
16326,"11, 25/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17791.43
16321,"11, 25/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25662.88
16336,"11, 25/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55563.09
16331,"11, 25/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34907.73
16297,"11, 25/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
16296,"11, 25/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
16323,"11, 25/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,319304.42
16335,"11, 25/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122502.36
16334,"11, 25/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,273150.44
16333,"11, 25/10/25",GG_L2_R Panel-SDP PP,R Panel,116509.21
16330,"11, 25/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39996.56
16339,"11, 25/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76030.41
16302,"11, 25/10/25",GG_L3_WB_AHU,WB-AHU,19759.66
16301,"11, 25/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
16303,"11, 25/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
16300,"11, 25/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
16299,"11, 25/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
16308,"11, 25/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55489.72
16313,"11, 25/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
17719,"11, 26/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17816.71
17714,"11, 26/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25689.36
17729,"11, 26/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55592.36
17724,"11, 26/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34957.59
17689,"11, 26/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
17688,"11, 26/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
17716,"11, 26/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,320170.41
17728,"11, 26/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122809.94
17726,"11, 26/10/25",GG_L2_R Panel-SDP PP,R Panel,116859.7
17723,"11, 26/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40080.66
17732,"11, 26/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76191.54
17694,"11, 26/10/25",GG_L3_WB_AHU,WB-AHU,19760.84
17693,"11, 26/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
17695,"11, 26/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
17692,"11, 26/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
17691,"11, 26/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
17701,"11, 26/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55573.44
17706,"11, 26/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
19113,"11, 27/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17846.61
19108,"11, 27/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25741.37
19123,"11, 27/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55669.87
19118,"11, 27/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35029.9
19083,"11, 27/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34196.08
19082,"11, 27/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17312.13
19110,"11, 27/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,320930.89
19122,"11, 27/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123134.14
19121,"11, 27/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,274673.83
19120,"11, 27/10/25",GG_L2_R Panel-SDP PP,R Panel,117195.91
19117,"11, 27/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40164.89
19126,"11, 27/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76394.2
19088,"11, 27/10/25",GG_L3_WB_AHU,WB-AHU,19799.08
19087,"11, 27/10/25",GG_L3_WT_AHU,WT-AHU,20379.81
19089,"11, 27/10/25",GG_L4_WB_AHU,WB-AHU,28815.38
19086,"11, 27/10/25",GG_L4_WT_AHU,WT-AHU,22342.72
19085,"11, 27/10/25",GG_L5_WB_AHU,WB-AHU,18216.42
19095,"11, 27/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55681.05
19100,"11, 27/10/25",GG_L6_WB_AHU,WB-AHU,19423.21
20522,"11, 28/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17897.61
20517,"11, 28/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25834.44
20532,"11, 28/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55828.84
20527,"11, 28/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35133.56
20492,"11, 28/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34305.35
20491,"11, 28/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17364.89
20519,"11, 28/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321437.41
20531,"11, 28/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123487.57
20530,"11, 28/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,275425.03
20529,"11, 28/10/25",GG_L2_R Panel-SDP PP,R Panel,117536.27
20526,"11, 28/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40249.26
20535,"11, 28/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76663.31
20497,"11, 28/10/25",GG_L3_WB_AHU,WB-AHU,19877.04
20496,"11, 28/10/25",GG_L3_WT_AHU,WT-AHU,20451.97
20498,"11, 28/10/25",GG_L4_WB_AHU,WB-AHU,28895.51
20495,"11, 28/10/25",GG_L4_WT_AHU,WT-AHU,22414.34
20494,"11, 28/10/25",GG_L5_WB_AHU,WB-AHU,18277.22
20504,"11, 28/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55837.16
20509,"11, 28/10/25",GG_L6_WB_AHU,WB-AHU,19480.15
21937,"11, 29/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17951.77
21932,"11, 29/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25926.22
21947,"11, 29/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56004.44
21942,"11, 29/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35239.73
21907,"11, 29/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34420.43
21906,"11, 29/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17421.16
21934,"11, 29/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,321847.58
21946,"11, 29/10/25",GG_L2_R Panel-SDP DB LED,R Panel,123826.75
21945,"11, 29/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,275882.27
21944,"11, 29/10/25",GG_L2_R Panel-SDP PP,R Panel,117861.79
21941,"11, 29/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40332.78
21950,"11, 29/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76947.62
21912,"11, 29/10/25",GG_L3_WB_AHU,WB-AHU,19953.74
21911,"11, 29/10/25",GG_L3_WT_AHU,WT-AHU,20524.99
21913,"11, 29/10/25",GG_L4_WB_AHU,WB-AHU,28984.76
21910,"11, 29/10/25",GG_L4_WT_AHU,WT-AHU,22491.58
21909,"11, 29/10/25",GG_L5_WB_AHU,WB-AHU,18342.41
21919,"11, 29/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56012.27
21924,"11, 29/10/25",GG_L6_WB_AHU,WB-AHU,19548.76
23335,"11, 30/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18023.67
23330,"11, 30/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,26023.37
23340,"11, 30/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35351.33
23305,"11, 30/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34532.36
23320,"11, 30/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17663.04
23304,"11, 30/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17475.71
23332,"11, 30/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322344.41
23344,"11, 30/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124178.88
23343,"11, 30/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276273.69
23342,"11, 30/10/25",GG_L2_R Panel-SDP PP,R Panel,118200.01
23339,"11, 30/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40419.75
23348,"11, 30/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77216.7
23310,"11, 30/10/25",GG_L3_WB_AHU,WB-AHU,20030.32
23309,"11, 30/10/25",GG_L3_WT_AHU,WT-AHU,20571.08
23311,"11, 30/10/25",GG_L4_WB_AHU,WB-AHU,29062.38
23308,"11, 30/10/25",GG_L4_WT_AHU,WT-AHU,22568.78
23307,"11, 30/10/25",GG_L5_WB_AHU,WB-AHU,18407.23
23317,"11, 30/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56163.99
23322,"11, 30/10/25",GG_L6_WB_AHU,WB-AHU,19618.2
24736,"11, 31/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18091.28
24731,"11, 31/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,26113.69
24746,"11, 31/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56481.27
24741,"11, 31/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35474.82
24706,"11, 31/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34635.26
24721,"11, 31/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17714.2
24705,"11, 31/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17526.75
24733,"11, 31/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322638.28
24745,"11, 31/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124530.38
24744,"11, 31/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276668.39
24743,"11, 31/10/25",GG_L2_R Panel-SDP PP,R Panel,118541.78
24740,"11, 31/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40505.75
24749,"11, 31/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77478.84
24711,"11, 31/10/25",GG_L3_WB_AHU,WB-AHU,20100.43
24710,"11, 31/10/25",GG_L3_WT_AHU,WT-AHU,20640.18
24712,"11, 31/10/25",GG_L4_WB_AHU,WB-AHU,29150.25
24709,"11, 31/10/25",GG_L4_WT_AHU,WT-AHU,22642.46
24708,"11, 31/10/25",GG_L5_WB_AHU,WB-AHU,18470.98
24718,"11, 31/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56327.38
24723,"11, 31/10/25",GG_L6_WB_AHU,WB-AHU,19688
170,"12, 02/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32324.67
169,"12, 02/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16376.45
185,"12, 02/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,136755.48
193,"12, 02/10/25",GG_L2_R Panel-SDP PP,R Panel,108831.12
175,"12, 02/10/25",GG_L3_WB_AHU,WB-AHU,18472.52
174,"12, 02/10/25",GG_L3_WT_AHU,WT-AHU,19180
176,"12, 02/10/25",GG_L4_WB_AHU,WB-AHU,27373.69
173,"12, 02/10/25",GG_L4_WT_AHU,WT-AHU,20947.08
172,"12, 02/10/25",GG_L5_WB_AHU,WB-AHU,17162.03
183,"12, 02/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52205.64
189,"12, 02/10/25",GG_L6_WB_AHU,WB-AHU,18225.51
872,"12, 03/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32432.09
871,"12, 03/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16430.06
883,"12, 03/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,186296.58
894,"12, 03/10/25",GG_L2_R Panel-SDP PP,R Panel,109157.01
877,"12, 03/10/25",GG_L3_WB_AHU,WB-AHU,18543.27
876,"12, 03/10/25",GG_L3_WT_AHU,WT-AHU,19249
878,"12, 03/10/25",GG_L4_WB_AHU,WB-AHU,27455.93
875,"12, 03/10/25",GG_L4_WT_AHU,WT-AHU,21019.67
874,"12, 03/10/25",GG_L5_WB_AHU,WB-AHU,17221.48
885,"12, 03/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52360.17
890,"12, 03/10/25",GG_L6_WB_AHU,WB-AHU,18285.91
1559,"12, 04/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
1558,"12, 04/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
1574,"12, 04/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,137388.19
1581,"12, 04/10/25",GG_L2_R Panel-SDP PP,R Panel,109487.93
1564,"12, 04/10/25",GG_L3_WB_AHU,WB-AHU,18578.45
1563,"12, 04/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1565,"12, 04/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1562,"12, 04/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1561,"12, 04/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1572,"12, 04/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52507.67
1577,"12, 04/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2242,"12, 05/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
2241,"12, 05/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
2257,"12, 05/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,137664.92
2253,"12, 05/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187304.55
2264,"12, 05/10/25",GG_L2_R Panel-SDP PP,R Panel,109823.23
2247,"12, 05/10/25",GG_L3_WB_AHU,WB-AHU,18579.66
2246,"12, 05/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
2248,"12, 05/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
2245,"12, 05/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
2244,"12, 05/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
2255,"12, 05/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52589.61
2260,"12, 05/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2937,"12, 06/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32550.83
2954,"12, 06/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16631.96
2936,"12, 06/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16489.86
2952,"12, 06/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,138064.23
2948,"12, 06/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187933.28
2960,"12, 06/10/25",GG_L2_R Panel-SDP PP,R Panel,110157.96
2942,"12, 06/10/25",GG_L3_WB_AHU,WB-AHU,18626.39
2941,"12, 06/10/25",GG_L3_WT_AHU,WT-AHU,19327.08
2943,"12, 06/10/25",GG_L4_WB_AHU,WB-AHU,27550
2940,"12, 06/10/25",GG_L4_WT_AHU,WT-AHU,21101.93
2939,"12, 06/10/25",GG_L5_WB_AHU,WB-AHU,17287.69
2950,"12, 06/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52707.52
2956,"12, 06/10/25",GG_L6_WB_AHU,WB-AHU,18353.04
3639,"12, 07/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32667.02
3638,"12, 07/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16548.03
3654,"12, 07/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,138545.91
3662,"12, 07/10/25",GG_L2_R Panel-SDP PP,R Panel,110489.64
3644,"12, 07/10/25",GG_L3_WB_AHU,WB-AHU,18711.79
3643,"12, 07/10/25",GG_L3_WT_AHU,WT-AHU,19398.07
3645,"12, 07/10/25",GG_L4_WB_AHU,WB-AHU,27624.77
3642,"12, 07/10/25",GG_L4_WT_AHU,WT-AHU,21169.18
3641,"12, 07/10/25",GG_L5_WB_AHU,WB-AHU,17352.57
3652,"12, 07/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52867.6
3658,"12, 07/10/25",GG_L6_WB_AHU,WB-AHU,18418.95
4341,"12, 08/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32778.01
4340,"12, 08/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16604.35
4352,"12, 08/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,188631.86
4364,"12, 08/10/25",GG_L2_R Panel-SDP PP,R Panel,110824.73
4346,"12, 08/10/25",GG_L3_WB_AHU,WB-AHU,18789.96
4345,"12, 08/10/25",GG_L3_WT_AHU,WT-AHU,19468.14
4347,"12, 08/10/25",GG_L4_WB_AHU,WB-AHU,27708.85
4344,"12, 08/10/25",GG_L4_WT_AHU,WT-AHU,21350.29
4343,"12, 08/10/25",GG_L5_WB_AHU,WB-AHU,17415.21
4354,"12, 08/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53035.53
4360,"12, 08/10/25",GG_L6_WB_AHU,WB-AHU,18565.61
5042,"12, 09/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32884.79
5041,"12, 09/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16659.06
5053,"12, 09/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189113.66
5065,"12, 09/10/25",GG_L2_R Panel-SDP PP,R Panel,111155.11
5047,"12, 09/10/25",GG_L3_WB_AHU,WB-AHU,18867.22
5046,"12, 09/10/25",GG_L3_WT_AHU,WT-AHU,19539.5
5048,"12, 09/10/25",GG_L4_WB_AHU,WB-AHU,27795.65
5045,"12, 09/10/25",GG_L4_WT_AHU,WT-AHU,21431.62
5044,"12, 09/10/25",GG_L5_WB_AHU,WB-AHU,17475.42
5055,"12, 09/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53200.75
5061,"12, 09/10/25",GG_L6_WB_AHU,WB-AHU,18634.68
5744,"12, 10/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32991.01
5743,"12, 10/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16712.63
5755,"12, 10/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189467.92
5767,"12, 10/10/25",GG_L2_R Panel-SDP PP,R Panel,111490.42
5749,"12, 10/10/25",GG_L3_WB_AHU,WB-AHU,18942.38
5748,"12, 10/10/25",GG_L3_WT_AHU,WT-AHU,19608.78
5750,"12, 10/10/25",GG_L4_WB_AHU,WB-AHU,27879.1
5747,"12, 10/10/25",GG_L4_WT_AHU,WT-AHU,21503.22
5746,"12, 10/10/25",GG_L5_WB_AHU,WB-AHU,17534.93
5763,"12, 10/10/25",GG_L6_WB_AHU,WB-AHU,18700.07
6431,"12, 11/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6430,"12, 11/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
6442,"12, 11/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,190435.05
6454,"12, 11/10/25",GG_L2_R Panel-SDP PP,R Panel,111826.12
6436,"12, 11/10/25",GG_L3_WB_AHU,WB-AHU,18976.52
6435,"12, 11/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
6437,"12, 11/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6434,"12, 11/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6433,"12, 11/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
6444,"12, 11/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53485.9
6450,"12, 11/10/25",GG_L6_WB_AHU,WB-AHU,18731.86
7108,"12, 12/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
7107,"12, 12/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
7123,"12, 12/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140696.58
7119,"12, 12/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,191351.62
7131,"12, 12/10/25",GG_L2_R Panel-SDP PP,R Panel,112159.18
7113,"12, 12/10/25",GG_L3_WB_AHU,WB-AHU,18977.7
7112,"12, 12/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
7114,"12, 12/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
7111,"12, 12/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
7110,"12, 12/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
7121,"12, 12/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53583.22
7127,"12, 12/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
7798,"12, 13/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33105.01
7797,"12, 13/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16769.91
7813,"12, 13/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,141130.7
7809,"12, 13/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,192405.36
7821,"12, 13/10/25",GG_L2_R Panel-SDP PP,R Panel,112489.81
7803,"12, 13/10/25",GG_L3_WB_AHU,WB-AHU,19030.74
7802,"12, 13/10/25",GG_L3_WT_AHU,WT-AHU,19683.56
7804,"12, 13/10/25",GG_L4_WB_AHU,WB-AHU,27965.12
7801,"12, 13/10/25",GG_L4_WT_AHU,WT-AHU,21582.66
7800,"12, 13/10/25",GG_L5_WB_AHU,WB-AHU,17598.31
7811,"12, 13/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53705.81
7817,"12, 13/10/25",GG_L6_WB_AHU,WB-AHU,18771.83
9401,"12, 20/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17497.87
9396,"12, 20/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25245.45
9412,"12, 20/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54650.36
9406,"12, 20/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34357.8
9369,"12, 20/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33652.23
9368,"12, 20/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17045.55
9398,"12, 20/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315338.41
9380,"12, 20/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,196582.19
9411,"12, 20/10/25",GG_L2_R Panel-SDP DB LED,R Panel,120812.72
9410,"12, 20/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,269302.86
9408,"12, 20/10/25",GG_L2_R Panel-SDP PP,R Panel,114836.11
9405,"12, 20/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39577.94
9415,"12, 20/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74722.48
9374,"12, 20/10/25",GG_L3_WB_AHU,WB-AHU,19428.37
9373,"12, 20/10/25",GG_L3_WT_AHU,WT-AHU,20036.51
9375,"12, 20/10/25",GG_L4_WB_AHU,WB-AHU,28398.33
9372,"12, 20/10/25",GG_L4_WT_AHU,WT-AHU,21967.87
9371,"12, 20/10/25",GG_L5_WB_AHU,WB-AHU,17911.73
9382,"12, 20/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54708.35
9388,"12, 20/10/25",GG_L6_WB_AHU,WB-AHU,19101.21
10794,"12, 21/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17557.52
10789,"12, 21/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25341.26
10805,"12, 21/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54880.15
10799,"12, 21/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34467.11
10762,"12, 21/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33757.32
10779,"12, 21/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17236.26
10761,"12, 21/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17098.23
10791,"12, 21/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,316132.67
10777,"12, 21/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,145282.27
10804,"12, 21/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121155.52
10803,"12, 21/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,270081.67
10801,"12, 21/10/25",GG_L2_R Panel-SDP PP,R Panel,115182.58
10798,"12, 21/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39662.11
10767,"12, 21/10/25",GG_L3_WB_AHU,WB-AHU,19502.28
10766,"12, 21/10/25",GG_L3_WT_AHU,WT-AHU,20109.63
10768,"12, 21/10/25",GG_L4_WB_AHU,WB-AHU,28482.83
10765,"12, 21/10/25",GG_L4_WT_AHU,WT-AHU,22044.66
