No,DateTime,Device Name,Location,Energy Consumption (kWh)
20607,"20, 29/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20608,"20, 29/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20609,"20, 29/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
20610,"20, 29/12/25",GG_L3_WB_AHU,WB-AHU,23101.8
20611,"20, 29/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20616,"20, 29/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63701.67
20619,"20, 29/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
20621,"20, 29/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
20628,"20, 29/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37095.58
20629,"20, 29/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29803.5
20631,"20, 29/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,376555.91
20634,"20, 29/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20671.52
20638,"20, 29/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45688.62
20639,"20, 29/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
20641,"20, 29/12/25",GG_L2_R Panel-SDP PP,R Panel,
20643,"20, 29/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
20644,"20, 29/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142851.02
20645,"20, 29/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63713.78
20648,"20, 29/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
20659,"21, 29/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
20660,"21, 29/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
20662,"21, 29/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20663,"21, 29/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20664,"21, 29/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
20665,"21, 29/12/25",GG_L3_WB_AHU,WB-AHU,23101.88
20666,"21, 29/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20671,"21, 29/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,233927.12
20673,"21, 29/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
20675,"21, 29/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
20677,"21, 29/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
20679,"21, 29/12/25",GG_L6_WB_AHU,WB-AHU,
20686,"21, 29/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37096.36
20687,"21, 29/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29804.6
20689,"21, 29/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,376641.23
20692,"21, 29/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20673.23
20696,"21, 29/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
20697,"21, 29/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40869.56
20699,"21, 29/12/25",GG_L2_R Panel-SDP PP,R Panel,138356.62
20701,"21, 29/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325011.25
20702,"21, 29/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142864.84
20703,"21, 29/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63714.66
20706,"21, 29/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91516.51
20718,"22, 29/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
20719,"22, 29/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
20721,"22, 29/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20722,"22, 29/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20723,"22, 29/12/25",GG_L3_WT_AHU,WT-AHU,
20724,"22, 29/12/25",GG_L3_WB_AHU,WB-AHU,23101.94
20725,"22, 29/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20731,"22, 29/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63706.12
20734,"22, 29/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
20736,"22, 29/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
20743,"22, 29/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37098.26
20744,"22, 29/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29805.55
20746,"22, 29/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,376717
20749,"22, 29/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20674.29
20753,"22, 29/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45694.58
20754,"22, 29/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40871.2
20756,"22, 29/12/25",GG_L2_R Panel-SDP PP,R Panel,138366.11
20757,"22, 29/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325043.22
20758,"22, 29/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142871.17
20759,"22, 29/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63714.88
20762,"22, 29/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91525.48
20774,"23, 29/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
20775,"23, 29/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
20777,"23, 29/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20778,"23, 29/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20779,"23, 29/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
20780,"23, 29/12/25",GG_L3_WB_AHU,WB-AHU,
20781,"23, 29/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20785,"23, 29/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
20787,"23, 29/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63710.74
20789,"23, 29/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
20792,"23, 29/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
20799,"23, 29/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37099.9
20800,"23, 29/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29806.66
20802,"23, 29/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,376782.31
20805,"23, 29/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20675.25
20809,"23, 29/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45698.72
20810,"23, 29/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
20812,"23, 29/12/25",GG_L2_R Panel-SDP PP,R Panel,138382.23
20814,"23, 29/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
20815,"23, 29/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142876.45
20816,"23, 29/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63715.71
20819,"23, 29/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
20831,"00, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
20832,"00, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
20834,"00, 30/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20835,"00, 30/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20836,"00, 30/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
20837,"00, 30/12/25",GG_L3_WB_AHU,WB-AHU,23102.02
20838,"00, 30/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20843,"00, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63712.94
20845,"00, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
20848,"00, 30/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
20855,"00, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37101.05
20856,"00, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29807.85
20858,"00, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,376876
20862,"00, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20676.25
20866,"00, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45702.96
20867,"00, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40875.39
20869,"00, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138386.07
20870,"00, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325152.5
20871,"00, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142895.36
20872,"00, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63716.33
20875,"00, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
20887,"01, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
20888,"01, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
20890,"01, 30/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20891,"01, 30/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20892,"01, 30/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
20893,"01, 30/12/25",GG_L3_WB_AHU,WB-AHU,23102.06
20894,"01, 30/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20899,"01, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63715.53
20901,"01, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
20903,"01, 30/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,19942.02
20905,"01, 30/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
20912,"01, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37102.24
20913,"01, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29808.92
20915,"01, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
20918,"01, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20677.24
20922,"01, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
20923,"01, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40876.94
20925,"01, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,
20926,"01, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
20927,"01, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142900.85
20928,"01, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63716.68
20931,"01, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
20943,"02, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
20944,"02, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
20946,"02, 30/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
20947,"02, 30/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
20948,"02, 30/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
20949,"02, 30/12/25",GG_L3_WB_AHU,WB-AHU,23102.12
20950,"02, 30/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
20955,"02, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63720.21
20957,"02, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
20960,"02, 30/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
20967,"02, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37103.64
20968,"02, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29809.82
20970,"02, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,376987.33
20973,"02, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20678.25
20977,"02, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45709.07
20978,"02, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
20980,"02, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138393.7
20982,"02, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
20983,"02, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142910.77
20984,"02, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63717.37
20987,"02, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91543.2
20999,"03, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
21000,"03, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
21002,"03, 30/12/25",GG_L5_WB_AHU,WB-AHU,
21003,"03, 30/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
21004,"03, 30/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
21005,"03, 30/12/25",GG_L3_WB_AHU,WB-AHU,23102.16
21006,"03, 30/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
21010,"03, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21012,"03, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63723.06
21014,"03, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21016,"03, 30/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
21018,"03, 30/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
21025,"03, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37104.52
21026,"03, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29810.78
21028,"03, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377089.62
21031,"03, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20679.24
21035,"03, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45710.9
21036,"03, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
21038,"03, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,
21040,"03, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21041,"03, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
21042,"03, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
21045,"03, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
21057,"04, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
21058,"04, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
21060,"04, 30/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
21061,"04, 30/12/25",GG_L4_WT_AHU,WT-AHU,25531.58
21062,"04, 30/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
21063,"04, 30/12/25",GG_L3_WB_AHU,WB-AHU,23102.2
21064,"04, 30/12/25",GG_L4_WB_AHU,WB-AHU,
21069,"04, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63725.16
21072,"04, 30/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
21074,"04, 30/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
21081,"04, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37106.24
21082,"04, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29811.88
21084,"04, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377118.44
21087,"04, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20680.26
21091,"04, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
21092,"04, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40882.05
21094,"04, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138400.84
21095,"04, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325342.23
21096,"04, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
21097,"04, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
21100,"04, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
21112,"05, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19708.62
21113,"05, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39422.72
21115,"05, 30/12/25",GG_L5_WB_AHU,WB-AHU,20958.76
21116,"05, 30/12/25",GG_L4_WT_AHU,WT-AHU,25531.82
21117,"05, 30/12/25",GG_L3_WT_AHU,WT-AHU,23419.92
21118,"05, 30/12/25",GG_L3_WB_AHU,WB-AHU,23102.25
21119,"05, 30/12/25",GG_L4_WB_AHU,WB-AHU,32865.26
21123,"05, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21125,"05, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63729.32
21127,"05, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21130,"05, 30/12/25",GG_L6_WB_AHU,WB-AHU,22338.54
21137,"05, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
21138,"05, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29813.28
21140,"05, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377193.33
21143,"05, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20681.46
21147,"05, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
21148,"05, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40884.62
21150,"05, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138408.71
21152,"05, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325402.14
21153,"05, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142938.22
21154,"05, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63718.87
21157,"05, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91558.62
21169,"06, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19710.8
21170,"06, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39424.12
21172,"06, 30/12/25",GG_L5_WB_AHU,WB-AHU,20960.44
21173,"06, 30/12/25",GG_L4_WT_AHU,WT-AHU,25534.36
21174,"06, 30/12/25",GG_L3_WT_AHU,WT-AHU,23420.97
21175,"06, 30/12/25",GG_L3_WB_AHU,WB-AHU,23103.27
21176,"06, 30/12/25",GG_L4_WB_AHU,WB-AHU,32869.37
21181,"06, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,234019.73
21183,"06, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63736
21185,"06, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21188,"06, 30/12/25",GG_L6_WB_AHU,WB-AHU,22340.76
21195,"06, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37111.35
21196,"06, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29816.16
21198,"06, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377241.64
21202,"06, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20683.55
21207,"06, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45722.63
21208,"06, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40886.24
21210,"06, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,
21212,"06, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325436.38
21213,"06, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142951.96
21214,"06, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63720.26
21217,"06, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91564.81
21229,"07, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19714.83
21230,"07, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39433.86
21232,"07, 30/12/25",GG_L5_WB_AHU,WB-AHU,20967.03
21233,"07, 30/12/25",GG_L4_WT_AHU,WT-AHU,25543.86
21234,"07, 30/12/25",GG_L3_WT_AHU,WT-AHU,23426.3
21235,"07, 30/12/25",GG_L3_WB_AHU,WB-AHU,23108.74
21236,"07, 30/12/25",GG_L4_WB_AHU,WB-AHU,32878.67
21241,"07, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21243,"07, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63745.28
21245,"07, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21247,"07, 30/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
21249,"07, 30/12/25",GG_L6_WB_AHU,WB-AHU,22347.61
21256,"07, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37116.35
21257,"07, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29821.01
21259,"07, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377276.45
21262,"07, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20685.89
21266,"07, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45727.19
21267,"07, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
21269,"07, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,138432.38
21270,"07, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21271,"07, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142967.45
21272,"07, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
21275,"07, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91580.22
21287,"08, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19719.44
21288,"08, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39444.38
21290,"08, 30/12/25",GG_L5_WB_AHU,WB-AHU,20972.04
21291,"08, 30/12/25",GG_L4_WT_AHU,WT-AHU,25551.31
21292,"08, 30/12/25",GG_L3_WT_AHU,WT-AHU,23434.26
21293,"08, 30/12/25",GG_L3_WB_AHU,WB-AHU,23115.64
21294,"08, 30/12/25",GG_L4_WB_AHU,WB-AHU,32883
21300,"08, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63750.28
21303,"08, 30/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
21305,"08, 30/12/25",GG_L6_WB_AHU,WB-AHU,22355.94
21312,"08, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37119.71
21313,"08, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29826.55
21315,"08, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377348.42
21318,"08, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20688.75
21322,"08, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45731.15
21323,"08, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40898.34
21325,"08, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,
21327,"08, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,325569.12
21328,"08, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142977.84
21329,"08, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
21332,"08, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91596.58
21344,"09, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
21345,"09, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39452.3
21347,"09, 30/12/25",GG_L5_WB_AHU,WB-AHU,20977.7
21348,"09, 30/12/25",GG_L4_WT_AHU,WT-AHU,25555.46
21349,"09, 30/12/25",GG_L3_WT_AHU,WT-AHU,23438.23
21350,"09, 30/12/25",GG_L3_WB_AHU,WB-AHU,23120.68
21351,"09, 30/12/25",GG_L4_WB_AHU,WB-AHU,32891.56
21356,"09, 30/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
21358,"09, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
21360,"09, 30/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
21363,"09, 30/12/25",GG_L6_WB_AHU,WB-AHU,22357.48
21370,"09, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
21371,"09, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29832.32
21373,"09, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377403.72
21376,"09, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20691.46
21380,"09, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45734.82
21381,"09, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40905.35
21383,"09, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,
21385,"09, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21386,"09, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,142992.11
21387,"09, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63766.78
21390,"09, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,91601.61
21401,"10, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19727.08
21402,"10, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39460.66
21404,"10, 30/12/25",GG_L5_WB_AHU,WB-AHU,20982.49
21405,"10, 30/12/25",GG_L4_WT_AHU,WT-AHU,25559.32
21406,"10, 30/12/25",GG_L3_WT_AHU,WT-AHU,23442.76
21407,"10, 30/12/25",GG_L3_WB_AHU,WB-AHU,23127.59
21408,"10, 30/12/25",GG_L4_WB_AHU,WB-AHU,32905.28
21414,"10, 30/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
21417,"10, 30/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
21419,"10, 30/12/25",GG_L6_WB_AHU,WB-AHU,22365.67
21426,"10, 30/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,37124.74
21427,"10, 30/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29838.73
21429,"10, 30/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,377476.97
21432,"10, 30/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20694.2
21436,"10, 30/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45739.1
21437,"10, 30/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40907.95
21439,"10, 30/12/25",GG_L2_R Panel-SDP PP,R Panel,
21440,"10, 30/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
21441,"10, 30/12/25",GG_L2_R Panel-SDP DB LED,R Panel,143004.24
21442,"10, 30/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63770.7
21445,"10, 30/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
21457,"11, 30/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
21458,"11, 30/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39474.78
