No,Date Time,Device Name,Location,Energy Consumption (kWh)
34538,"12, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18479.45
34539,"12, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36533.43
34541,"12, 25/11/25",GG_L5_WB_AHU,WB-AHU,19563.72
34542,"12, 25/11/25",GG_L4_WT_AHU,WT-AHU,23903.9
34543,"12, 25/11/25",GG_L3_WT_AHU,WT-AHU,21860.33
34544,"12, 25/11/25",GG_L3_WB_AHU,WB-AHU,21436.43
34545,"12, 25/11/25",GG_L4_WB_AHU,WB-AHU,30872.93
34550,"12, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,214992.77
34552,"12, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59540.55
34554,"12, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
34557,"12, 25/11/25",GG_L6_WB_AHU,WB-AHU,20832.11
34564,"12, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34618.28
34565,"12, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27711.19
34567,"12, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343533.78
34570,"12, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19173.57
34574,"12, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42673.15
34575,"12, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37785.5
34577,"12, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127025.72
34579,"12, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296560.14
34580,"12, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132805.07
34581,"12, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
34584,"12, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83504.06
34598,"13, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18484.16
34599,"13, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36544.51
34601,"13, 25/11/25",GG_L5_WB_AHU,WB-AHU,19568.99
34602,"13, 25/11/25",GG_L4_WT_AHU,WT-AHU,23910.91
34603,"13, 25/11/25",GG_L3_WT_AHU,WT-AHU,21864.65
34604,"13, 25/11/25",GG_L3_WB_AHU,WB-AHU,21445.06
34605,"13, 25/11/25",GG_L4_WB_AHU,WB-AHU,30881.64
34610,"13, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
34612,"13, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59548.92
34614,"13, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
34617,"13, 25/11/25",GG_L6_WB_AHU,WB-AHU,20839.33
34624,"13, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34624.41
34625,"13, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27717.55
34627,"13, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343555.11
34630,"13, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19176.31
34634,"13, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42677.99
34635,"13, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37789.34
34637,"13, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127041.29
34638,"13, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296580.38
34639,"13, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132818.48
34640,"13, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
34643,"13, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83513.57
34657,"14, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18489.24
34658,"14, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36554.73
34660,"14, 25/11/25",GG_L5_WB_AHU,WB-AHU,19574.53
34661,"14, 25/11/25",GG_L4_WT_AHU,WT-AHU,23917.62
34662,"14, 25/11/25",GG_L3_WT_AHU,WT-AHU,21874.08
34663,"14, 25/11/25",GG_L3_WB_AHU,WB-AHU,21450.66
34664,"14, 25/11/25",GG_L4_WB_AHU,WB-AHU,30890
34670,"14, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59557.82
34673,"14, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18753.72
34675,"14, 25/11/25",GG_L6_WB_AHU,WB-AHU,20846.11
34682,"14, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34630.28
34683,"14, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27723.9
34685,"14, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343582.69
34688,"14, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19178.99
34692,"14, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42680.86
34693,"14, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37797.03
34695,"14, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127060.17
34696,"14, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296644.03
34697,"14, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132840
34698,"14, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59726.14
34701,"14, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83536.86
34715,"15, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18494.32
34716,"15, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36564.54
34718,"15, 25/11/25",GG_L5_WB_AHU,WB-AHU,19578.94
34719,"15, 25/11/25",GG_L4_WT_AHU,WT-AHU,23924.06
34720,"15, 25/11/25",GG_L3_WT_AHU,WT-AHU,21878.39
34721,"15, 25/11/25",GG_L3_WB_AHU,WB-AHU,21457.47
34722,"15, 25/11/25",GG_L4_WB_AHU,WB-AHU,30897.1
34727,"15, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
34729,"15, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59565.9
34731,"15, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,159925.55
34733,"15, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
34735,"15, 25/11/25",GG_L6_WB_AHU,WB-AHU,20851.2
34742,"15, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34635.79
34743,"15, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27729.13
34745,"15, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343609.02
34748,"15, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19181.62
34752,"15, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42684.36
34753,"15, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37804.89
34755,"15, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127077.35
34757,"15, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,
34758,"15, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132847.03
34759,"15, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59731.78
34762,"15, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83553.61
34776,"16, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18499.64
34777,"16, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36574.37
34779,"16, 25/11/25",GG_L5_WB_AHU,WB-AHU,19586.05
34780,"16, 25/11/25",GG_L4_WT_AHU,WT-AHU,23930.78
34781,"16, 25/11/25",GG_L3_WT_AHU,WT-AHU,21885.94
34782,"16, 25/11/25",GG_L3_WB_AHU,WB-AHU,21463.79
34783,"16, 25/11/25",GG_L4_WB_AHU,WB-AHU,30904.9
34788,"16, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,215082.72
34790,"16, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59572.92
34792,"16, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,159953.58
34794,"16, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
34796,"16, 25/11/25",GG_L6_WB_AHU,WB-AHU,20858.38
34803,"16, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34642.64
34804,"16, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27734.73
34806,"16, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343634.28
34810,"16, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19184.36
34815,"16, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42687.98
34816,"16, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37810.81
34818,"16, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127099.92
34820,"16, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296700.77
34821,"16, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132866.5
34822,"16, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59750.7
34825,"16, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83567.3
34839,"17, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18502.46
34840,"17, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36582.58
34842,"17, 25/11/25",GG_L5_WB_AHU,WB-AHU,19587.88
34843,"17, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
34844,"17, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
34845,"17, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.12
34846,"17, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
34852,"17, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59579.33
34855,"17, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
34857,"17, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
34864,"17, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34647.55
34865,"17, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27740.87
34867,"17, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343660.77
34870,"17, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19187.07
34874,"17, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42691.8
34875,"17, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37815.64
34877,"17, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127115.36
34878,"17, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296738.11
34879,"17, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132881.54
34880,"17, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59763.54
34883,"17, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83585.73
34897,"18, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
34898,"18, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36596.01
34900,"18, 25/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
34901,"18, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
34902,"18, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
34903,"18, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.16
34904,"18, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
34909,"18, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,215139.84
34911,"18, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59587.53
34913,"18, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,160005.5
34915,"18, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
34917,"18, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
34924,"18, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34652.53
34925,"18, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27746.06
34927,"18, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343710.23
34930,"18, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19189.77
34934,"18, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42695.76
34935,"18, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37820.28
34937,"18, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127135.64
34939,"18, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296762.88
34940,"18, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132899.8
34941,"18, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59773.23
34944,"18, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83597.18
34958,"19, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
34959,"19, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36606.32
34961,"19, 25/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
34962,"19, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
34963,"19, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
34964,"19, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.22
34965,"19, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
34970,"19, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,215196.59
34972,"19, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59596.01
34974,"19, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,160051.23
34976,"19, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
34978,"19, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
34985,"19, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34656.74
34986,"19, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27749.78
34988,"19, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343755.28
34991,"19, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19192.44
34995,"19, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42699.12
34996,"19, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37824.13
34998,"19, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127153.27
35000,"19, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296795.05
35001,"19, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132910.53
35002,"19, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
35005,"19, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83605.54
35019,"20, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35020,"20, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35022,"20, 25/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35023,"20, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35024,"20, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35025,"20, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.29
35026,"20, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35032,"20, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59601.84
35035,"20, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18767.86
35037,"20, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
35044,"20, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34660.42
35045,"20, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27751.98
35047,"20, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343795.8
35050,"20, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19195.1
35054,"20, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42702.47
35055,"20, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37827.46
35057,"20, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127167.62
35058,"20, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296845.12
35059,"20, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132928.64
35060,"20, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59782.43
35063,"20, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83619.79
35077,"21, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35078,"21, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35080,"21, 25/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35081,"21, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35082,"21, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35083,"21, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.34
35084,"21, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35089,"21, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
35091,"21, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59607.16
35093,"21, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
35095,"21, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18767.86
35097,"21, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
35104,"21, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34663.37
35105,"21, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27753.23
35107,"21, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343845.97
35110,"21, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19197.47
35114,"21, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42706.89
35115,"21, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37828.77
35117,"21, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127185.6
35119,"21, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,
35120,"21, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132934.63
35121,"21, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59783.56
35124,"21, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83629.24
35138,"22, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35139,"22, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35141,"22, 25/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35142,"22, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35143,"22, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35144,"22, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.4
35145,"22, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35150,"22, 25/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,215290.19
35152,"22, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59612.03
35154,"22, 25/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
35156,"22, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
35158,"22, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
35165,"22, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34666.93
35166,"22, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27754.35
35168,"22, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343907.31
35172,"22, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19198.95
35177,"22, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42709.79
35178,"22, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37830.56
35180,"22, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127201.17
35182,"22, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296910.48
35183,"22, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132949.27
35184,"22, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59784.51
35187,"22, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83641.33
35201,"23, 25/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35202,"23, 25/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35204,"23, 25/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35205,"23, 25/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35206,"23, 25/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35207,"23, 25/11/25",GG_L3_WB_AHU,WB-AHU,21470.42
35208,"23, 25/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35214,"23, 25/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59616.51
35217,"23, 25/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,18767.86
35219,"23, 25/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
35226,"23, 25/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34670.06
35227,"23, 25/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27755.37
35229,"23, 25/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,343975.28
35232,"23, 25/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19199.97
35236,"23, 25/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42714.2
35237,"23, 25/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37832.88
35239,"23, 25/11/25",GG_L2_R Panel-SDP PP,R Panel,127216.03
35240,"23, 25/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296936.08
35241,"23, 25/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132962.26
35242,"23, 25/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59785.14
35245,"23, 25/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83650.33
35259,"00, 26/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35260,"00, 26/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35262,"00, 26/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35263,"00, 26/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35264,"00, 26/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35265,"00, 26/11/25",GG_L3_WB_AHU,WB-AHU,21470.46
35266,"00, 26/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35271,"00, 26/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,215333.55
35273,"00, 26/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59621.14
35275,"00, 26/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,160133.86
35277,"00, 26/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
35279,"00, 26/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
35286,"00, 26/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34672.32
35287,"00, 26/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27756.28
35289,"00, 26/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,344037.05
35292,"00, 26/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19200.95
35296,"00, 26/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42716.33
35297,"00, 26/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37835.26
35299,"00, 26/11/25",GG_L2_R Panel-SDP PP,R Panel,127222.77
35301,"00, 26/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,296981.19
35302,"00, 26/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132974.62
35303,"00, 26/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59786.1
35306,"00, 26/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83666.03
35320,"01, 26/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35321,"01, 26/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35323,"01, 26/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35324,"01, 26/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35325,"01, 26/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35326,"01, 26/11/25",GG_L3_WB_AHU,WB-AHU,21470.52
35327,"01, 26/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35332,"01, 26/11/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
35334,"01, 26/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59624.37
35336,"01, 26/11/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,160161.92
35338,"01, 26/11/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
35340,"01, 26/11/25",GG_L6_WB_AHU,WB-AHU,20860.34
35347,"01, 26/11/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,34673.99
35348,"01, 26/11/25",GG_L1_DWS-SDP STK,DWS-Gudang,27757.33
35350,"01, 26/11/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,344076.47
35353,"01, 26/11/25",GG_L1_DWS-SDP LP,DWS-Gudang,19201.95
35357,"01, 26/11/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,42720.9
35358,"01, 26/11/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,37837.17
35360,"01, 26/11/25",GG_L2_R Panel-SDP PP,R Panel,127228.82
35362,"01, 26/11/25",GG_L2_R Panel-SDP DB UPS,R Panel,
35363,"01, 26/11/25",GG_L2_R Panel-SDP DB LED,R Panel,132985.5
35364,"01, 26/11/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,59786.71
35367,"01, 26/11/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,83675.88
35381,"02, 26/11/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,18503.02
35382,"02, 26/11/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,36609.72
35384,"02, 26/11/25",GG_L5_WB_AHU,WB-AHU,19588.16
35385,"02, 26/11/25",GG_L4_WT_AHU,WT-AHU,23934.14
35386,"02, 26/11/25",GG_L3_WT_AHU,WT-AHU,21888.8
35387,"02, 26/11/25",GG_L3_WB_AHU,WB-AHU,21470.58
35388,"02, 26/11/25",GG_L4_WB_AHU,WB-AHU,30909.86
35394,"02, 26/11/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,59627.32
